id,strategy_name,trade_duration,market_name,symbol,market_category,signal_direction,signal_opening_price,signal_high_price,signal_low_price,signal_closing_price,signal_sma_num,signal_average_price,signal_date,signal_date_day,signal_date_num_day,signal_date_month,signal_date_num_month,signal_date_year,opening_price,starting_date,opening_date_day,opening_date_num_day,opening_date_month,opening_date_num_month,opening_date_year,ending_date,closing_price,closing_hit_after_days,closing_date_day,closing_date_num_day,closing_date_month,closing_date_num_month,closing_date_year,min_lows,min_date,min_hit_after_days,min_date_day,min_date_num_day,min_date_month,min_date_num_month,min_date_year,min_diff_to_open,max_highs,max_date,max_hit_after_days,max_date_day,max_date_num_day,max_date_month,max_date_num_month,max_date_year,max_diff_to_open,min_max_diff,profit,singal_price_diff_to_sma,signal_position_to_sma,gap_size_ontrade_date,gap_position,cumulative_return,sl_is_sl_hit,sl_date,sl_date_day,sl_date_num_day,sl_date_month,sl_date_num_month,sl_date_year,sl_hit_after,sl_closing,sl_loss,sl_count,tp_is_hit,tp_date,tp_date_day,tp_date_num_day,tp_date_month,tp_date_num_month,tp_date_year,tp_hit_after,tp_closing,tp_gain,tp_count
429,ttm,0,stock,XAR,sp_100_daily,Bear,75.57,75.57,74.74,74.74,69.7592,75.155,2017-09-06,Wednesday,3,September,8,2017,74.85,2017-09-07,Thursday,4,September,8,2017,2017-09-07,74.79,0,Thursday,4,September,8,2017,74.3318,2017-09-07,0,Thursday,4,September,8,2017,0.5182,74.87,2017-09-07,0,Thursday,4,September,8,2017,0.02,-0.5382,0.06,5.3958,1,0.11,1,0.08016032064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-07,Thursday,4,September,8,2017,0,74.79,0.06,1
430,ttm,0,stock,XAR,sp_100_daily,Bear,81.72,81.85,80.59,80.82,75.9111,81.22,2017-11-09,Thursday,4,November,10,2017,80.51,2017-11-10,Friday,5,November,10,2017,2017-11-10,80.12,0,Friday,5,November,10,2017,80.02,2017-11-10,0,Friday,5,November,10,2017,0.49,80.51,2017-11-10,0,Friday,5,November,10,2017,0,-0.49,0.39,5.3089,1,-0.31,-1,0.4844118743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-11-10,Friday,5,November,10,2017,0,80.12,0.39,1
431,ttm,0,stock,XAR,sp_100_daily,Bear,85.58,87.05,85.2,85.24,83.4112,86.125,2018-03-23,Friday,5,March,2,2018,86.67,2018-03-26,Monday,1,March,2,2018,2018-03-26,87.65,0,Monday,1,March,2,2018,86.02,2018-03-26,0,Monday,1,March,2,2018,0.65,87.7,2018-03-26,0,Monday,1,March,2,2018,1.03,-1.68,-0.98,2.7138,1,1.43,1,-1.130725741,1,2018-03-26,Monday,1,March,2,2018,0,87.65,-0.98,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,ttm,0,stock,XAR,sp_100_daily,Bear,95.5,95.5,94.77,94.77,87.5411,95.135,2018-08-23,Thursday,4,August,7,2018,95.15,2018-08-24,Friday,5,August,7,2018,2018-08-24,95.52,0,Friday,5,August,7,2018,94.99,2018-08-24,0,Friday,5,August,7,2018,0.16,95.55,2018-08-24,0,Friday,5,August,7,2018,0.4,-0.56,-0.37,7.5939,1,0.38,1,-0.3888596952,1,2018-08-24,Friday,5,August,7,2018,0,95.52,-0.37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,ttm,0,stock,XAR,sp_100_daily,Bear,83.19,84.27,81.42,84.27,88.9776,82.845,2018-12-06,Thursday,4,December,11,2018,84.26,2018-12-07,Friday,5,December,11,2018,2018-12-07,82.98,0,Friday,5,December,11,2018,82.68,2018-12-07,0,Friday,5,December,11,2018,1.58,85.26,2018-12-07,0,Friday,5,December,11,2018,1,-2.58,1.28,-6.1326,-1,-0.01,-1,1.519107524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-12-07,Friday,5,December,11,2018,0,82.98,1.28,1
434,ttm,0,stock,XAR,sp_100_daily,Bear,83.35,84.2,83,83.49,87.4369,83.6,2018-12-14,Friday,5,December,11,2018,83.21,2018-12-17,Monday,1,December,11,2018,2018-12-17,81.76,0,Monday,1,December,11,2018,81.42,2018-12-17,0,Monday,1,December,11,2018,1.79,84.0753,2018-12-17,0,Monday,1,December,11,2018,0.8653,-2.6553,1.45,-3.8369,-1,-0.28,-1,1.742579017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-12-17,Monday,1,December,11,2018,0,81.76,1.45,1
435,ttm,0,stock,XAR,sp_100_daily,Bear,93.14,93.14,92.2,92.29,89.0958,92.67,2019-04-09,Tuesday,2,April,3,2019,92.43,2019-04-10,Wednesday,3,April,3,2019,2019-04-10,92.47,0,Wednesday,3,April,3,2019,91.83,2019-04-10,0,Wednesday,3,April,3,2019,0.6,92.56,2019-04-10,0,Wednesday,3,April,3,2019,0.13,-0.73,-0.04,3.5742,1,0.14,1,-0.04327599264,1,2019-04-10,Wednesday,3,April,3,2019,0,92.47,-0.04,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,ttm,0,stock,XAR,sp_100_daily,Bear,97.66,97.69,96.15,96.92,91.6445,96.92,2019-05-23,Thursday,4,May,4,2019,97.44,2019-05-24,Friday,5,May,4,2019,2019-05-24,97.4,0,Friday,5,May,4,2019,96.9,2019-05-24,0,Friday,5,May,4,2019,0.54,97.96,2019-05-24,0,Friday,5,May,4,2019,0.52,-1.06,0.04,5.2755,1,0.52,1,0.04105090312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-05-24,Friday,5,May,4,2019,0,97.4,0.04,1
437,ttm,0,stock,XAR,sp_100_daily,Bear,106.09,106.26,105.35,105.5,98.619,105.805,2019-07-29,Monday,1,July,6,2019,105.07,2019-07-30,Tuesday,2,July,6,2019,2019-07-30,105.69,0,Tuesday,2,July,6,2019,104.74,2019-07-30,0,Tuesday,2,July,6,2019,0.33,105.74,2019-07-30,0,Tuesday,2,July,6,2019,0.67,-1,-0.62,7.186,1,-0.43,-1,-0.5900828019,1,2019-07-30,Tuesday,2,July,6,2019,0,105.69,-0.62,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,ttm,0,stock,XAR,sp_100_daily,Bear,104.93,104.93,103.49,103.76,99.8166,104.21,2019-08-12,Monday,1,August,7,2019,103.62,2019-08-13,Tuesday,2,August,7,2019,2019-08-13,104.48,0,Tuesday,2,August,7,2019,103.45,2019-08-13,0,Tuesday,2,August,7,2019,0.17,105.23,2019-08-13,0,Tuesday,2,August,7,2019,1.61,-1.78,-0.86,4.3934,1,-0.14,-1,-0.829955607,1,2019-08-13,Tuesday,2,August,7,2019,0,104.48,-0.86,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,ttm,0,stock,XAR,sp_100_daily,Bear,109.15,109.2,107.47,107.59,102.0563,108.335,2019-09-09,Monday,1,September,8,2019,107.44,2019-09-10,Tuesday,2,September,8,2019,2019-09-10,107.57,0,Tuesday,2,September,8,2019,105.69,2019-09-10,0,Tuesday,2,September,8,2019,1.75,107.59,2019-09-10,0,Tuesday,2,September,8,2019,0.15,-1.9,-0.13,6.2787,1,-0.15,-1,-0.1209977662,1,2019-09-10,Tuesday,2,September,8,2019,0,107.57,-0.13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,ttm,0,stock,XAR,sp_100_daily,Bear,109.67,109.67,108.53,108.56,105.2366,109.1,2019-12-18,Wednesday,3,December,11,2019,108.63,2019-12-19,Thursday,4,December,11,2019,2019-12-19,108.89,0,Thursday,4,December,11,2019,108.34,2019-12-19,0,Thursday,4,December,11,2019,0.29,109,2019-12-19,0,Thursday,4,December,11,2019,0.37,-0.66,-0.26,3.8634,1,0.07,1,-0.2393445641,1,2019-12-19,Thursday,4,December,11,2019,0,108.89,-0.26,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441,ttm,0,stock,XAR,sp_100_daily,Bear,109.92,109.92,109.02,109.07,105.8771,109.47,2019-12-27,Friday,5,December,11,2019,109.66,2019-12-30,Monday,1,December,11,2019,2019-12-30,109.71,0,Monday,1,December,11,2019,109.11,2019-12-30,0,Monday,1,December,11,2019,0.55,110.15,2019-12-30,0,Monday,1,December,11,2019,0.49,-1.04,-0.05,3.5929,1,0.59,1,-0.04559547693,1,2019-12-30,Monday,1,December,11,2019,0,109.71,-0.05,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,ttm,0,stock,XAR,sp_100_daily,Bear,96.47,98.04,94.97,97.58,109.7805,96.505,2020-03-06,Friday,5,March,2,2020,86.86,2020-03-09,Monday,1,March,2,2020,2020-03-09,88.68,0,Monday,1,March,2,2020,86.26,2020-03-09,0,Monday,1,March,2,2020,0.6,91.79,2020-03-09,0,Monday,1,March,2,2020,4.93,-5.53,-1.82,-13.2755,-1,-10.72,-1,-2.095325812,1,2020-03-09,Monday,1,March,2,2020,0,88.68,-1.82,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,ttm,0,stock,XAR,sp_100_daily,Bear,79.88,79.96,77.63,78.63,84.9389,78.795,2020-05-01,Friday,5,May,4,2020,77.2,2020-05-04,Monday,1,May,4,2020,2020-05-04,77.11,0,Monday,1,May,4,2020,75.89,2020-05-04,0,Monday,1,May,4,2020,1.31,77.33,2020-05-04,0,Monday,1,May,4,2020,0.13,-1.44,0.09,-6.1439,-1,-1.43,-1,0.1165803109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-05-04,Monday,1,May,4,2020,0,77.11,0.09,1
444,ttm,0,stock,XAR,sp_100_daily,Bear,80.48,80.76,77.69,77.69,80.1608,79.225,2020-05-12,Tuesday,2,May,4,2020,77.39,2020-05-13,Wednesday,3,May,4,2020,2020-05-13,75.62,0,Wednesday,3,May,4,2020,74.78,2020-05-13,0,Wednesday,3,May,4,2020,2.61,77.4,2020-05-13,0,Wednesday,3,May,4,2020,0.01,-2.62,1.77,-0.9358,-1,-0.3,-1,2.287117199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-05-13,Wednesday,3,May,4,2020,0,75.62,1.77,1
445,ttm,0,stock,XAR,sp_100_daily,Bear,86.71,86.97,84.61,84.72,83.119,85.79,2020-07-07,Tuesday,2,July,6,2020,84.77,2020-07-08,Wednesday,3,July,6,2020,2020-07-08,84.9,0,Wednesday,3,July,6,2020,83.81,2020-07-08,0,Wednesday,3,July,6,2020,0.96,85.43,2020-07-08,0,Wednesday,3,July,6,2020,0.66,-1.62,-0.13,2.671,1,0.05,1,-0.1533561401,1,2020-07-08,Wednesday,3,July,6,2020,0,84.9,-0.13,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,ttm,0,stock,XAR,sp_100_daily,Bear,91.32,91.4,90.0215,90.44,87.1719,90.71075,2020-08-31,Monday,1,August,7,2020,89.86,2020-09-01,Tuesday,2,September,8,2020,2020-09-01,90.62,0,Tuesday,2,September,8,2020,89.35,2020-09-01,0,Tuesday,2,September,8,2020,0.51,90.92,2020-09-01,0,Tuesday,2,September,8,2020,1.06,-1.57,-0.76,3.53885,1,-0.58,-1,-0.8457600712,1,2020-09-01,Tuesday,2,September,8,2020,0,90.62,-0.76,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,ttm,0,stock,XAR,sp_100_daily,Bear,89.29,89.29,87.24,87.29,89.0697,88.265,2020-10-27,Tuesday,2,October,9,2020,85.73,2020-10-28,Wednesday,3,October,9,2020,2020-10-28,84.3,0,Wednesday,3,October,9,2020,84.23,2020-10-28,0,Wednesday,3,October,9,2020,1.5,86.218,2020-10-28,0,Wednesday,3,October,9,2020,0.488,-1.988,1.43,-0.8047,-1,-1.56,-1,1.668027528,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-10-28,Wednesday,3,October,9,2020,0,84.3,1.43,1
448,ttm,0,stock,XAR,sp_100_daily,Bear,120.32,120.93,118.05,119.17,116.0707,119.49,2021-02-26,Friday,5,February,1,2021,121.5,2021-03-01,Monday,1,March,2,2021,2021-03-01,122.91,0,Monday,1,March,2,2021,121.27,2021-03-01,0,Monday,1,March,2,2021,0.23,123.429,2021-03-01,0,Monday,1,March,2,2021,1.929,-2.159,-1.41,3.4193,1,2.33,1,-1.160493827,1,2021-03-01,Monday,1,March,2,2021,0,122.91,-1.41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,ttm,0,stock,XAR,sp_100_daily,Bear,123.08,124,120.25,120.39,123.8925,122.125,2021-05-12,Wednesday,3,May,4,2021,120.47,2021-05-13,Thursday,4,May,4,2021,2021-05-13,122.29,0,Thursday,4,May,4,2021,120.47,2021-05-13,0,Thursday,4,May,4,2021,0,123.1,2021-05-13,0,Thursday,4,May,4,2021,2.63,-2.63,-1.82,-1.7675,-1,0.08,1,-1.510749564,1,2021-05-13,Thursday,4,May,4,2021,0,122.29,-1.82,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,ttm,0,stock,XAR,sp_100_daily,Bear,134.72,134.88,131.97,132.12,127.5158,133.425,2021-06-29,Tuesday,2,June,5,2021,131.58,2021-06-30,Wednesday,3,June,5,2021,2021-06-30,132.3,0,Wednesday,3,June,5,2021,131.35,2021-06-30,0,Wednesday,3,June,5,2021,0.23,132.6852,2021-06-30,0,Wednesday,3,June,5,2021,1.1052,-1.3352,-0.72,5.9092,1,-0.54,-1,-0.5471956224,1,2021-06-30,Wednesday,3,June,5,2021,0,132.3,-0.72,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,ttm,0,stock,XAR,sp_100_daily,Bear,129.76,129.8752,128.79,128.92,128.2455,129.3326,2021-07-13,Tuesday,2,July,6,2021,128.95,2021-07-14,Wednesday,3,July,6,2021,2021-07-14,126.72,0,Wednesday,3,July,6,2021,126.47,2021-07-14,0,Wednesday,3,July,6,2021,2.48,129.5,2021-07-14,0,Wednesday,3,July,6,2021,0.55,-3.03,2.23,1.0871,1,0.03,1,1.729352462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-07-14,Wednesday,3,July,6,2021,0,126.72,2.23,1
452,ttm,0,stock,XAR,sp_100_daily,Bear,121.46,121.46,120.2,120.33,125.6725,120.83,2021-09-07,Tuesday,2,September,8,2021,120.41,2021-09-08,Wednesday,3,September,8,2021,2021-09-08,119.92,0,Wednesday,3,September,8,2021,119.47,2021-09-08,0,Wednesday,3,September,8,2021,0.94,120.7999,2021-09-08,0,Wednesday,3,September,8,2021,0.3899,-1.3299,0.49,-4.8425,-1,0.08,1,0.4069429449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-09-08,Wednesday,3,September,8,2021,0,119.92,0.49,1
453,ttm,0,stock,XAR,sp_100_daily,Bear,111.74,111.97,109.2,110.59,119.6503,110.585,2022-05-06,Friday,5,May,4,2022,108.98,2022-05-09,Monday,1,May,4,2022,2022-05-09,104.1,0,Monday,1,May,4,2022,103.535,2022-05-09,0,Monday,1,May,4,2022,5.445,109.19,2022-05-09,0,Monday,1,May,4,2022,0.21,-5.655,4.88,-9.0653,-1,-1.61,-1,4.477885851,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-05-09,Monday,1,May,4,2022,0,104.1,4.88,1
454,ttm,0,stock,XAR,sp_100_daily,Bear,103.41,104.73,102.6648,103.31,117.8497,103.6974,2022-05-19,Thursday,4,May,4,2022,104.51,2022-05-20,Friday,5,May,4,2022,2022-05-20,102.06,0,Friday,5,May,4,2022,99.99,2022-05-20,0,Friday,5,May,4,2022,4.52,104.68,2022-05-20,0,Friday,5,May,4,2022,0.17,-4.69,2.45,-14.1523,-1,1.2,1,2.344273275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-05-20,Friday,5,May,4,2022,0,102.06,2.45,1
455,ttm,0,stock,XAR,sp_100_daily,Bear,111.5,111.54,107.86,108.53,102.8143,109.7,2022-12-06,Tuesday,2,December,11,2022,108.45,2022-12-07,Wednesday,3,December,11,2022,2022-12-07,108.02,0,Wednesday,3,December,11,2022,107.9285,2022-12-07,0,Wednesday,3,December,11,2022,0.5215,109.215,2022-12-07,0,Wednesday,3,December,11,2022,0.765,-1.2865,0.43,6.8857,1,-0.08,-1,0.3964960811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2022-12-07,Wednesday,3,December,11,2022,0,108.02,0.43,1
456,ttm,0,stock,XAR,sp_100_daily,Bear,108.19,108.61,106.3146,106.77,104.2435,107.4623,2022-12-15,Thursday,4,December,11,2022,108.9,2022-12-16,Friday,5,December,11,2022,2022-12-16,109.05,0,Friday,5,December,11,2022,107.7969,2022-12-16,0,Friday,5,December,11,2022,1.1031,109.34,2022-12-16,0,Friday,5,December,11,2022,0.44,-1.5431,-0.15,3.2188,1,2.13,1,-0.1377410468,1,2022-12-16,Friday,5,December,11,2022,0,109.05,-0.15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,ttm,0,stock,XHS,sp_100_daily,Bear,55.7464,55.95,55.4001,55.59,51.8325,55.67505,2017-02-07,Tuesday,2,February,1,2017,55.48,2017-02-08,Wednesday,3,February,1,2017,2017-02-08,55.7,0,Wednesday,3,February,1,2017,55.37,2017-02-08,0,Wednesday,3,February,1,2017,0.11,55.72,2017-02-08,0,Wednesday,3,February,1,2017,0.24,-0.35,-0.22,3.84255,1,-0.11,-1,-0.3965392934,1,2017-02-08,Wednesday,3,February,1,2017,0,55.7,-0.22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,ttm,0,stock,XHS,sp_100_daily,Bear,57.9,57.9,57.31,57.6,54.1419,57.605,2017-03-14,Tuesday,2,March,2,2017,57.73,2017-03-15,Wednesday,3,March,2,2017,2017-03-15,58.32,0,Wednesday,3,March,2,2017,57.73,2017-03-15,0,Wednesday,3,March,2,2017,0,58.36,2017-03-15,0,Wednesday,3,March,2,2017,0.63,-0.63,-0.59,3.4631,1,0.13,1,-1.021998961,1,2017-03-15,Wednesday,3,March,2,2017,0,58.32,-0.59,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,ttm,0,stock,XHS,sp_100_daily,Bear,60.38,60.42,60.18,60.2,56.5825,60.3,2017-05-30,Tuesday,2,May,4,2017,60.28,2017-05-31,Wednesday,3,May,4,2017,2017-05-31,60.05,0,Wednesday,3,May,4,2017,59.8148,2017-05-31,0,Wednesday,3,May,4,2017,0.4652,60.4299,2017-05-31,0,Wednesday,3,May,4,2017,0.1499,-0.6151,0.23,3.7175,1,0.08,1,0.3815527538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-05-31,Wednesday,3,May,4,2017,0,60.05,0.23,1
460,ttm,0,stock,XHS,sp_100_daily,Bear,63.76,63.795,63.495,63.5709,59.7996,63.645,2017-07-18,Tuesday,2,July,6,2017,63.72,2017-07-19,Wednesday,3,July,6,2017,2017-07-19,63.86,0,Wednesday,3,July,6,2017,63.72,2017-07-19,0,Wednesday,3,July,6,2017,0,63.98,2017-07-19,0,Wednesday,3,July,6,2017,0.26,-0.26,-0.14,3.8454,1,0.1491,1,-0.2197112367,1,2017-07-19,Wednesday,3,July,6,2017,0,63.86,-0.14,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,ttm,0,stock,XHS,sp_100_daily,Bear,58.95,58.95,57.61,58.41,60.2319,58.28,2017-08-10,Thursday,4,August,7,2017,58.26,2017-08-11,Friday,5,August,7,2017,2017-08-11,59.03,0,Friday,5,August,7,2017,58.26,2017-08-11,0,Friday,5,August,7,2017,0,59.19,2017-08-11,0,Friday,5,August,7,2017,0.93,-0.93,-0.77,-1.9519,-1,-0.15,-1,-1.321661517,1,2017-08-11,Friday,5,August,7,2017,0,59.03,-0.77,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,ttm,0,stock,XHS,sp_100_daily,Bear,56.8162,57.005,56.73,57.005,57.1848,56.8675,2017-11-20,Monday,1,November,10,2017,57.17,2017-11-21,Tuesday,2,November,10,2017,2017-11-21,57.7746,0,Tuesday,2,November,10,2017,57.17,2017-11-21,0,Tuesday,2,November,10,2017,0,57.7746,2017-11-21,0,Tuesday,2,November,10,2017,0.6046,-0.6046,-0.6046,-0.3173,-1,0.165,1,-1.057547665,1,2017-11-21,Tuesday,2,November,10,2017,0,57.7746,-0.6046,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,ttm,0,stock,XHS,sp_100_daily,Bear,63.36,63.42,61.74,62.39,61.4091,62.58,2018-03-01,Thursday,4,March,2,2018,62.25,2018-03-02,Friday,5,March,2,2018,2018-03-02,63.53,0,Friday,5,March,2,2018,62.25,2018-03-02,0,Friday,5,March,2,2018,0,63.53,2018-03-02,0,Friday,5,March,2,2018,1.28,-1.28,-1.28,1.1709,1,-0.14,-1,-2.0562249,1,2018-03-02,Friday,5,March,2,2018,0,63.53,-1.28,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,ttm,0,stock,XHS,sp_100_daily,Bear,72.53,72.53,71.97,72.17,68.3976,72.25,2018-08-08,Wednesday,3,August,7,2018,71.86,2018-08-09,Thursday,4,August,7,2018,2018-08-09,72.67,0,Thursday,4,August,7,2018,71.86,2018-08-09,0,Thursday,4,August,7,2018,0,72.83,2018-08-09,0,Thursday,4,August,7,2018,0.97,-0.97,-0.81,3.8524,1,-0.31,-1,-1.127191762,1,2018-08-09,Thursday,4,August,7,2018,0,72.67,-0.81,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,ttm,0,stock,XHS,sp_100_daily,Bear,74.29,74.29,72.15,72.15,72.1133,73.22,2018-10-11,Thursday,4,October,9,2018,73.01,2018-10-12,Friday,5,October,9,2018,2018-10-12,72.1,0,Friday,5,October,9,2018,71.59,2018-10-12,0,Friday,5,October,9,2018,1.42,73.01,2018-10-12,0,Friday,5,October,9,2018,0,-1.42,0.91,1.1067,1,0.86,1,1.246404602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,Friday,5,October,9,2018,0,72.1,0.91,1
466,ttm,0,stock,XHS,sp_100_daily,Bear,73.65,73.65,72.7,72.88,72.2907,73.175,2018-10-22,Monday,1,October,9,2018,71.72,2018-10-23,Tuesday,2,October,9,2018,2018-10-23,72.64,0,Tuesday,2,October,9,2018,71.48,2018-10-23,0,Tuesday,2,October,9,2018,0.24,72.94,2018-10-23,0,Tuesday,2,October,9,2018,1.22,-1.46,-0.92,0.8843,1,-1.16,-1,-1.282766313,1,2018-10-23,Tuesday,2,October,9,2018,0,72.64,-0.92,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,ttm,0,stock,XHS,sp_100_daily,Bear,66.74,67.05,66.46,66.47,65.1561,66.755,2019-03-05,Tuesday,2,March,2,2019,66.28,2019-03-06,Wednesday,3,March,2,2019,2019-03-06,64.3,0,Wednesday,3,March,2,2019,64.29,2019-03-06,0,Wednesday,3,March,2,2019,1.99,66.28,2019-03-06,0,Wednesday,3,March,2,2019,0,-1.99,1.98,1.5989,1,-0.19,-1,2.987326494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-03-06,Wednesday,3,March,2,2019,0,64.3,1.98,1
468,ttm,0,stock,XHS,sp_100_daily,Bear,65.12,65.12,63.97,64.59,65.5626,64.545,2019-03-25,Monday,1,March,2,2019,64.32,2019-03-26,Tuesday,2,March,2,2019,2019-03-26,63.91,0,Tuesday,2,March,2,2019,63.64,2019-03-26,0,Tuesday,2,March,2,2019,0.68,64.57,2019-03-26,0,Tuesday,2,March,2,2019,0.25,-0.93,0.41,-1.0176,-1,-0.27,-1,0.6374378109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-03-26,Tuesday,2,March,2,2019,0,63.91,0.41,1
469,ttm,0,stock,XHS,sp_100_daily,Bear,64.45,64.45,63.23,63.44,62.6121,63.84,2019-05-23,Thursday,4,May,4,2019,63.6,2019-05-24,Friday,5,May,4,2019,2019-05-24,63.87,0,Friday,5,May,4,2019,63.44,2019-05-24,0,Friday,5,May,4,2019,0.16,63.99,2019-05-24,0,Friday,5,May,4,2019,0.39,-0.55,-0.27,1.2279,1,0.16,1,-0.4245283019,1,2019-05-24,Friday,5,May,4,2019,0,63.87,-0.27,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,ttm,0,stock,XHS,sp_100_daily,Bear,65.17,65.17,64.48,64.68,62.0336,64.825,2019-10-31,Thursday,4,October,9,2019,65.3,2019-11-01,Friday,5,November,10,2019,2019-11-01,66.42,0,Friday,5,November,10,2019,65.3,2019-11-01,0,Friday,5,November,10,2019,0,67.09,2019-11-01,0,Friday,5,November,10,2019,1.79,-1.79,-1.12,2.7914,1,0.62,1,-1.715160796,1,2019-11-01,Friday,5,November,10,2019,0,66.42,-1.12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,ttm,0,stock,XHS,sp_100_daily,Bear,67.66,67.81,67.06,67.66,65.8426,67.435,2020-07-08,Wednesday,3,July,6,2020,66.95,2020-07-09,Thursday,4,July,6,2020,2020-07-09,66.45,0,Thursday,4,July,6,2020,65.69,2020-07-09,0,Thursday,4,July,6,2020,1.26,66.95,2020-07-09,0,Thursday,4,July,6,2020,0,-1.26,0.5,1.5924,1,-0.71,-1,0.7468259895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-07-09,Thursday,4,July,6,2020,0,66.45,0.5,1
472,ttm,0,stock,XHS,sp_100_daily,Bear,80.98,81.455,80.56,80.6107,77.5777,81.0075,2020-10-27,Tuesday,2,October,9,2020,79.49,2020-10-28,Wednesday,3,October,9,2020,2020-10-28,78.3179,0,Wednesday,3,October,9,2020,78.3179,2020-10-28,0,Wednesday,3,October,9,2020,1.1721,79.49,2020-10-28,0,Wednesday,3,October,9,2020,0,-1.1721,1.1721,3.4298,1,-1.1207,-1,1.474525097,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2020-10-28,Wednesday,3,October,9,2020,0,78.3179,1.1721,1
473,ttm,0,stock,XHS,sp_100_daily,Bear,102.83,102.83,100.72,100.7596,101.6077,101.775,2021-03-03,Wednesday,3,March,2,2021,99.98,2021-03-04,Thursday,4,March,2,2021,2021-03-04,98.3239,0,Thursday,4,March,2,2021,97.7538,2021-03-04,0,Thursday,4,March,2,2021,2.2262,100.9401,2021-03-04,0,Thursday,4,March,2,2021,0.9601,-3.1863,1.6561,0.1673,1,-0.7796,-1,1.656431286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2021-03-04,Thursday,4,March,2,2021,0,98.3239,1.6561,1
474,ttm,0,stock,XHS,sp_100_daily,Bear,107.55,107.55,106.02,106.9839,105.4759,106.785,2021-04-20,Tuesday,2,April,3,2021,107,2021-04-21,Wednesday,3,April,3,2021,2021-04-21,109.1169,0,Wednesday,3,April,3,2021,107,2021-04-21,0,Wednesday,3,April,3,2021,0,109.37,2021-04-21,0,Wednesday,3,April,3,2021,2.37,-2.37,-2.1169,1.3091,1,0.0161,1,-1.978411215,1,2021-04-21,Wednesday,3,April,3,2021,0,109.1169,-2.1169,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
